#,What age range do you have?,What is your gender?,Other,Where are you from?,Other.1,When did you join Remitano?,Buy Coins,Sell Coins,Withdraw coins,Deposit Coins,Swap,Invest,Read articles on Forum,Participate in minigame on Forum,Not using any of the above features,Used all,Have you know about Altcoins?,Name at least 1 Altcoin you have known 🧐,Altcoins,BTC,ETH,USDT,LTC,XRP,BCH,"If you could only choose 1 coin, which one would you invest? (choose only 1)","Because there are more risks (scam, fraud) than Bitcoin or top coin.",Because I got difficulty to own and store Altcoins.,Because of low liquidity.,Because I have a litte money.,Because I am lack of information about potential Altcoins.,Because the crypto exchange platforms I'm using don't have the Altcoins which I want to buy.,Because the budget of crypto market is very small in my portfolio.,Other.2,What will help you change your mind and be willing to invest Altcoin?,Why did you choose to invest Altcoins?,How many percentage of total budget are you going to invest in Altcoin? (type the number 0 - 100),What is your strategy in the altcoin investment ? (choose only 1),Other.3,Where do you store your altcoin? (choose only 1),Other.4,I got difficulties in owning and storing Altcoins.,The exchange is low liquidity.,I have low invest budget,I am lack of information about potential Altcoins.,The crypto exchange platforms I'm using don't have the Altcoins which I want to buy.,The budget of crypto market is very small in my portfolio.,"There are more risks (scam, fraud) than Bitcoin or top coin.",Other.5,Which is the most difficult thing? (choose 1),Other.6,"Name the most potential Altcoins you can't miss, you should invest now.",How did you buy Altcoins?,What is the most difficult thing about buying Altcoins?,"If you have Altcoin, how did you sell Altcoins?",What is the most difficult thing about selling Altcoin?,"In your opinion, what should Remitano do to help you trade Altcoins easily?","I can buy/sell all Altcoins at ""P2P exchange"".","I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.","I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.","I can ""Invest"" in all Altcoins.","I can store and deposit/withdraw all altcoins in ""Remitano wallet"".",I can add my new Altcoin (which I create) on Remitano system.,"I can buy/sell all Altcoins at ""P2P exchange""..1","I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa..1","I can ""Swap"" from my fiat-currency to all Altcoins and vice versa..1","I can ""Invest"" in all Altcoins..1","I can store and deposit/withdraw all altcoins in ""Remitano wallet""..1",I can add my new Altcoin (which I create) on Remitano system..1,"If there is only 1 vote, which one do you prefer?",Coinbas và Coinbase Pro,Bittrex,Changelly,Binance,Kraken,BitMEX,KuCoin,Huobi Pro,Bitpanda,Remitano,Other.7,Why did you choose this crypto exchange?,Start Date (UTC),Submit Date (UTC),Network ID,country,crypto exchange
8lb4hksw588krp9cc6q8lb4hk5yldkl0,< 18,Female,,Others,Uganda,2020,1,0,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 16:45,3/4/20 16:47,4bf754b7a4,Uganda,0
vek3feunnv9lsf3nvek3y06b8207v2k9,> 40,Male,,Malaysia,,2019,0,0,0,1,1,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 16:42,3/4/20 16:45,1762322cfd,Malaysia,0
346wvmbgje7nhai4d346wvm3yy24nyvc,> 40,Female,,Others,United state,2020,0,0,0,0,0,0,0,0,1,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 16:38,3/4/20 16:41,c091601b09,United state,0
inecaabg60wlhokm7zqinecazild0yic,18 - 25,Female,,Vietnam,,2020,0,0,0,0,0,0,1,0,0,0,Yes,ont,1,1,1,1,0,0,0,One of Altcoins I like,0,0,0,0,0,0,0,0,,"nó là cãi tiến cũa đồng btc , tôi nghĩ nó sẽ cãi tiến , phát triễn  tốt hơn và mang lại nhìu lợi nhuận cho tôi",30,Short-term investment 1 -3 months,,Online wallets (For example: Blockchain ),,0,0,1,1,0,0,1,0,I have low invest budget,,neo,kiếm lãi từ việc đầu tư btc và kiếm btc từ wed,ngân sách cũa tôi còn thấp,quy đỗi alt thành tiền mặt rồi rút về tài khoãn ngân hàng .,lúc thao tác nhập sai thông tin giao dịch và không thễ hoàn lại giao dịch đó .,hỗ trợ chi tiết hơn bằng hình ãnh kèm theo .,0,1,0,1,1,0,9,10,9,10,10,7,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,1,0,0,0,0,0,0,0,tôi được bạn bè giới thiệu về sự uy tín,3/4/20 15:55,3/4/20 16:23,06150fc832,Vietnam,1
cooi5wlcs0r30c8uhy5wcooi5we5a97p,18 - 25,Female,,Malaysia,,2020,1,0,0,0,0,0,0,0,0,0,Yes,idk,0,1,0,0,0,0,0,USDT,1,0,0,0,0,0,0,0,idk,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,idk,0,0,0,0,1,0,7,7,8,9,10,10,"I can store and deposit/withdraw all altcoins in ""Remitano wallet"".",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 16:15,3/4/20 16:17,9237d16d2d,Malaysia,0
fln9ngfxu1wuluflufln9n4yo0m9756v,31 - 40,Female,,Malaysia,,2020,0,0,0,0,0,0,0,0,0,1,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 16:13,3/4/20 16:15,cd038f1d56,Malaysia,0
eih0aot0pspmikxqxt5eih0azsht2z7o,18 - 25,Female,,Malaysia,,2020,0,0,0,0,0,0,0,0,1,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 16:14,3/4/20 16:15,9237d16d2d,Malaysia,0
ukb7piodirs41ftisypukb7p6vlh9pe5,> 40,Male,,Others,South Africa,2020,1,1,1,1,1,1,1,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 16:05,3/4/20 16:08,b9afd4db61,South Africa,0
2f7czj02zc1ru87uz75h2f7czjhh5yrl,18 - 25,Male,,Vietnam,,2020,0,0,0,0,0,0,0,0,0,1,Yes,Bitcoit,0,1,0,0,0,0,0,BTC,1,0,0,0,0,0,0,0,Investment brings good returns,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Quick and secure transactions,1,0,0,0,0,0,10,10,10,10,10,10,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 15:56,3/4/20 16:03,add5080aab,Vietnam,0
8u0hgifzdv78w4zoam38u0hg77nzjzru,31 - 40,Male,,Vietnam,,2020,1,0,0,0,0,0,0,0,0,0,Yes,eth,0,1,1,1,0,0,0,BTC,0,0,0,1,0,0,0,0,Money,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Fast and stable connection,1,1,0,0,0,0,10,10,10,10,10,10,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 15:36,3/4/20 15:45,42c003428a,Vietnam,0
0oupqxvf778yxtzyu42bjy890oupqxvf,< 18,Male,,Nigeria,,2019,1,1,1,1,1,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 15:25,3/4/20 15:37,101b19bcc5,Nigeria,0
kov7m3w7g48tbsdkov0t8pmzubrcxw8n,26 - 30,Male,,Nigeria,,2019,0,0,0,0,0,0,0,0,1,0,Yes,Litecoin,0,0,0,0,0,1,0,XRP,0,0,0,0,0,1,0,0,"Good, reasonable knowledge of their potential",,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Give regular updates on them,0,0,1,0,0,0,8,10,8,5,9,0,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 14:47,3/4/20 14:52,94953a4c3e,Nigeria,0
m92zzhs8cukjzvim92zjrt83yvmkwclz,26 - 30,Male,,Others,Cameroun,2020,0,0,0,0,0,0,0,0,0,1,Yes,Ethernuim,1,0,0,0,0,1,0,ETH,0,0,0,0,0,0,0,0,,Stable,50,Swing Trading - under 1 month,,Online wallets (For example: Blockchain ),,0,0,0,0,0,0,1,0,"There are more risks (scam, fraud) than Bitcoin or top coin.",,Btcoin,Prefect money,Btc,A des amie,Les échanges,Avoir la monnaie locale,0,0,0,1,0,0,10,10,10,10,10,10,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,1,0,Je suis satisfait,3/4/20 14:20,3/4/20 14:36,4b04101428,Cameroun,1
nl8s0lnd3vmlqwl86kxnl8s06wq5cn1u,31 - 40,Male,,India,,2018,0,1,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 13:54,3/4/20 13:57,eb047732fd,India,0
7zkbyw4mghivmpkkl7zkb7aj4qmh7l0q,> 40,Male,,Malaysia,,2017,1,1,1,1,0,0,1,0,0,0,Yes,DDkoin,1,0,0,0,1,0,0,LTC,0,0,0,0,0,0,0,0,,The prise still low,50,Short-term investment 1 -3 months,,Online wallets (For example: Blockchain ),,0,1,0,1,1,0,0,0,The exchange is low liquidity.,,DDkoin,P2P and Exchanger,Not in many exchanger,P2P and Exchanger,Not many exchanger,Can change direct to fiat,1,1,1,1,1,0,10,10,10,10,10,10,I can add my new Altcoin (which I create) on Remitano system.,0,0,0,1,0,1,0,0,0,1,0,Easy to buy and sell,3/4/20 13:28,3/4/20 13:41,a8044cd65c,Malaysia,3
6fbzo3bfcczzxn4oq6fbzoo3juvzalzd,18 - 25,Male,,Nigeria,,2020,0,1,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 12:53,3/4/20 12:55,7ff1dca0d5,Nigeria,0
ylzc99n2lhy2f4a19wylzc996zxtp2zo,> 40,Male,,India,,2018,1,1,1,1,1,0,0,0,0,0,Yes,Eos,1,0,0,0,1,0,1,One of Altcoins I like,0,0,0,0,0,0,0,0,,High expectations,20,Swing Trading - under 1 month,,"Do not store Altcoins, I change them to the main coin.",,0,1,1,1,1,0,0,0,I have low invest budget,,Bytecoin,Exchange,High exchange rate,Exchanging,High exchange rates,Lower the exchange rate and add more coins,0,1,0,0,1,0,6,10,10,10,10,10,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,1,1,1,0,0,0,0,0,1,0,To compare the safety and fees,3/4/20 12:22,3/4/20 12:44,d6f8d6854e,India,4
3leo6wavw4ub7botp53leo6n7g84n9kd,31 - 40,Others,No,Nigeria,,2016,1,1,1,1,1,1,0,0,0,0,Yes,Ripple,1,1,1,0,1,0,1,BTC,0,0,0,0,0,0,0,0,,Like,50,Short-term investment 1 -3 months,,,No,0,0,1,1,0,0,0,0,I am lack of information about potential Altcoins.,,No,Exchange,Fulling point,Exchange,Picking point,Giving Accurate information,1,1,1,0,0,0,3,7,10,5,5,3,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,1,0,0,0,0,0,0,0,1,0,For Good,3/4/20 11:42,3/4/20 12:13,ed0d1b52a8,Nigeria,2
rz2gki15l1m6n8rrzgw421stbpvymja3,> 40,Male,,Malaysia,,2020,1,0,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 12:05,3/4/20 12:07,524ea7bee1,Malaysia,0
hgimyzb7n0oa1kpdhgix0qpqsnt30o7i,18 - 25,Male,,Vietnam,,2020,1,0,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 11:37,3/4/20 11:39,c5b0f95d7a,Vietnam,0
s8oxt0svyhd9o11s8ovqn41hj05fnuvr,26 - 30,Male,,Others,Drc congo,2020,1,0,0,0,0,0,0,0,0,0,Yes,Bitcoin,0,1,0,0,0,0,0,BTC,0,0,0,1,0,0,0,0,Succeed,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Money,1,0,0,0,0,0,10,10,10,10,10,10,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 11:27,3/4/20 11:32,8683f6bb3c,Drc congo,0
70o0l26qd8706dbo170o0l2azql74u2a,18 - 25,Male,,Others,Congo,2020,1,0,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 11:23,3/4/20 11:26,8683f6bb3c,Congo,0
1efiyt3fru4zmz30h1efiy2dr99paxl2,26 - 30,Male,,Malaysia,,2016,0,0,0,0,0,0,0,0,0,1,Yes,Bch,0,1,0,1,0,0,1,One of Altcoins I like,1,0,0,0,0,0,0,0,Nothing will changing my mind since altcoin so hard to predict the price.,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Include the altcoin,1,1,1,1,1,1,8,8,10,9,8,10,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 11:20,3/4/20 11:26,c662da5a20,Malaysia,0
r6w638a9hquhbpnlk2r6w6381ggbqdiz,18 - 25,Male,,Vietnam,,2017,1,0,1,1,0,0,0,0,0,0,Yes,Eth tron eos iota neo,0,1,1,0,0,0,0,BTC,0,0,1,0,0,0,0,0,Bounty airdrop,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Chart,1,1,1,0,1,1,8,8,8,8,8,8,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 11:12,3/4/20 11:20,d1c4eea4cb,Vietnam,0
89n1myokqz45pnghcw289n1myokl19dt,18 - 25,Male,,Nigeria,,2020,0,1,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 10:59,3/4/20 11:00,b9b0602c73,Nigeria,0
0qlp0e8ccc4ugymqmk470qlp0ug74gfc,26 - 30,Male,,Vietnam,,2020,0,0,0,0,0,0,0,0,1,0,Yes,Bitcoin,0,1,0,0,0,0,0,BTC,0,0,0,0,0,0,1,0,Thanh khoản qua ngân hàng,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Cần nhanh và dễ dàng hơn,0,1,0,0,0,0,10,10,10,10,10,10,"I can store and deposit/withdraw all altcoins in ""Remitano wallet"".",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 10:51,3/4/20 10:56,334db7ef49,Vietnam,0
qgtm4y9o61j4ihvcri0qgtm40ta8hu9m,31 - 40,Female,,India,,2020,0,1,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 10:13,3/4/20 10:14,9389c2e534,India,0
6zbsxg95ifegzo86zbsxgg9bgbxnvrtq,31 - 40,Male,,Nigeria,,2019,1,1,1,1,0,0,0,0,0,0,Yes,ETH,0,1,1,0,0,0,0,BTC,0,0,1,0,0,0,0,0,Better liquidity,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Enable more coins and allow for better rates,1,0,0,1,0,0,10,10,10,5,10,1,"I can store and deposit/withdraw all altcoins in ""Remitano wallet"".",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 10:08,3/4/20 10:14,1c918ade4a,Nigeria,0
f0gfc48j70vks03tizff0gfc48jqpdpe,18 - 25,Male,,Vietnam,,2020,0,0,0,0,0,0,1,0,0,0,Yes,Dogecoin,0,0,0,1,0,0,0,USDT,0,0,0,1,0,0,0,0,Muốn kiếm tiền,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Liên kết ngân hàng,0,0,0,0,1,0,10,9,10,8,10,10,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 10:01,3/4/20 10:04,cc492aabbb,Vietnam,0
cgl613t5m9w62kadl76acgl61hul4a99,18 - 25,Male,,Vietnam,,2020,0,0,0,0,0,0,1,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 9:58,3/4/20 10:00,cc492aabbb,Vietnam,0
t32570u1egp2sdu64t32579hmk3foyly,31 - 40,Male,,Others,GABON,2020,0,1,1,0,1,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 9:46,3/4/20 9:48,0d5607a0f0,GABON,0
87lgyt0b3nl8wxnevurrkcqf87lgyrh1,> 40,Male,,Vietnam,,2016,0,0,0,0,0,0,0,0,0,1,Yes,Eos,0,0,1,0,0,0,0,ETH,1,0,0,0,0,0,0,0,Ứng dụng hệ sinh thái,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Luôn được tương tác với adim,0,1,0,0,0,0,10,10,10,0,10,0,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 9:38,3/4/20 9:44,32c76b47fd,Vietnam,0
m36ozfxmkhll6qkrm36oz12s0qitpuoe,26 - 30,Male,,Others,Tanzania,2020,0,0,0,0,0,0,0,0,0,1,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 8:57,3/4/20 9:00,6e589024cb,Tanzania,0
j2gdkutwo91pu6dqlnj2gdawsy6mjz7k,18 - 25,Male,,Others,Tanzania,2020,0,1,1,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 8:39,3/4/20 8:44,5964a070cc,Tanzania,0
0gv0je6gb2tx9ugqarez0gv0je6n4phs,26 - 30,Male,,Nigeria,,2018,0,1,1,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 8:30,3/4/20 8:32,a81d3a0cc8,Nigeria,0
qdbucw6zdpzlcqasqdbud86tlpth5m6p,18 - 25,Female,,Vietnam,,2019,1,1,1,1,1,1,0,1,0,0,Yes,Binance coin,0,0,0,0,0,1,0,XRP,0,0,0,0,0,0,1,0,I find it very potential for rapid growth,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Vietnamese development,1,1,1,1,0,0,9,8,8,10,7,7,"I can ""Invest"" in all Altcoins.",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 8:16,3/4/20 8:28,941d6893be,Vietnam,0
r161yki0f3vd3rsq9qor161ykhxnv2dm,> 40,Male,,Malaysia,,2019,0,1,0,0,0,0,0,0,0,0,Yes,XRP,0,0,1,0,0,0,0,LTC,0,1,0,0,0,0,0,0,have money,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,simple withdraw,1,0,0,0,0,0,8,9,4,6,7,6,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 8:08,3/4/20 8:11,1f9682e279,Malaysia,0
7rc42l2l0p5tlclvg0b7rc42llnpsrx6,26 - 30,Male,,Others,Tanzania,2020,1,0,0,0,0,1,0,0,0,0,Yes,Bitcoin,0,1,1,0,1,1,0,BTC,0,0,0,0,0,0,0,1,Profits,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Depositing system,0,0,0,1,0,0,5,7,9,4,8,8,"I can ""Invest"" in all Altcoins.",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 8:04,3/4/20 8:09,cc1c127b78,Tanzania,0
1a7jno3rq570qfh1a7jn4mbivpi3bhu6,> 40,Female,,Malaysia,,2017,1,1,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 7:38,3/4/20 7:41,83ad255905,Malaysia,0
8ffvmtcoxt6uwqqu8ffvmtes5ojgod8v,18 - 25,Male,,Nigeria,,2020,0,0,0,0,0,0,0,0,0,1,Yes,Ethereum,0,1,1,0,0,0,0,BTC,0,0,1,0,0,0,0,0,If the market exchange is excellent,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,It’s been perfect,0,1,0,0,0,0,10,10,10,10,10,10,"I can store and deposit/withdraw all altcoins in ""Remitano wallet"".",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 7:32,3/4/20 7:39,ae0e9c67a6,Nigeria,0
cbtz6y6ccon4w7v920u0citcbtz6y6zl,18 - 25,Male,,Nigeria,,2020,1,1,1,1,0,1,1,0,1,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 7:30,3/4/20 7:32,ae0e9c67a6,Nigeria,0
u4unh7atlhs4k6cu4un792cmvqe9xf92,31 - 40,Male,,Vietnam,,2016,0,0,0,0,0,1,0,0,0,0,Yes,Xrp,0,0,0,0,0,1,0,XRP,1,0,0,0,0,0,0,0,Invest for the future,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Free fee for buy and selling coin,0,0,0,0,1,0,8,8,8,8,8,8,"I can store and deposit/withdraw all altcoins in ""Remitano wallet"".",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 7:16,3/4/20 7:21,19ad4f6cbe,Vietnam,0
91bnutzrqm4frt7qbd91bnb7eg0uhprf,31 - 40,Male,,Vietnam,,2016,0,0,0,0,0,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 7:15,3/4/20 7:16,19ad4f6cbe,Vietnam,0
mucfklw2nih5513irx1utlmucfklw2h9,18 - 25,Male,,Nigeria,,2020,0,0,0,0,0,1,0,0,0,0,Yes,No,0,1,0,0,0,0,0,BTC,0,1,0,0,0,0,0,0,No,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Yes,0,1,0,0,0,0,4,4,4,4,0,4,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 6:38,3/4/20 6:47,741719cac0,Nigeria,0
a5sqzesb4huv7bvlpa5sqztmdegoo2uc,18 - 25,Male,,Malaysia,,2020,1,1,0,0,0,0,1,0,0,0,Yes,"XLM,XRP,MCO,CRO,LITE,ETH,ADA,ENJIN,EOS,BNB,XTZ",1,0,0,0,0,0,0,One of Altcoins I like,0,0,0,0,0,0,0,0,,I believe after done my researches on Alt coins such as MCO that these AlT coin project have a huge brigh potential to add value to the current market,100,Short-term investment 3-6 months,,On the exchange platform,,1,0,0,0,1,0,0,0,The crypto exchange platforms I'm using don't have the Altcoins which I want to buy.,,MCO,"I havent bought any because there is no option to buy it in remitano, for me remitano is the most trusted exchange..so i cant but it until its available in remitano",Lack of options,"On the remitano exhange,",Avalaiblity of the coins,Make the options to buy and sell them and increase the withdrawal limits,1,1,1,0,0,0,10,6,7,6,10,4,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,1,0,"For me its the most trusted and secure ,just the rate need to be lower a bit",3/4/20 6:33,3/4/20 6:43,72e7930d41,Malaysia,1
9yn3e7cdskoa8gg769yn363n4tkay8to,31 - 40,Male,,Others,Tanzania,2020,1,1,1,1,1,0,1,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 6:13,3/4/20 6:16,f56437116e,Tanzania,0
8krz6qwjy20swggupx8kryexn12aemzp,> 40,Male,,Others,Pakistan,2020,1,1,1,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 4:49,3/4/20 4:51,e59297abfc,Pakistan,0
fdju4dvfboy60lkh2v9fdju8vf134cqm,> 40,Male,,India,,2020,1,1,1,1,0,1,0,0,0,1,Yes,BBC TOKEN,0,1,0,0,0,0,0,BTC,1,0,0,0,0,0,0,0,MY WIFE,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,I DONT KNOW,1,0,0,0,0,0,9,9,9,9,9,8,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,3/4/20 4:30,3/4/20 4:37,d664656338,India,0
8kd4wnvbl9hjh58lqo8kd44hc395e9jj,26 - 30,Male,,Vietnam,,2020,1,0,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3/4/20 4:03,3/4/20 4:04,77310aa015,Vietnam,0
